user_id,country,gender,group,num_purchase_days,total_spent,converted
1007316,USA,F,A,0,0.0,False
1007317,BRA,M,B,0,0.0,False
1007318,FRA,M,B,0,0.0,False
1007319,BRA,U,A,0,0.0,False
1007320,BRA,U,B,0,0.0,False
1007321,CAN,M,A,0,0.0,False
1007322,USA,U,A,0,0.0,False
1007323,CAN,M,A,0,0.0,False
1007324,USA,M,B,0,0.0,False
1007325,USA,M,B,0,0.0,False
1007326,FRA,U,A,0,0.0,False
1007327,BRA,M,B,0,0.0,False
1007328,MEX,M,B,0,0.0,False
1007329,GBR,M,B,0,0.0,False
1007330,BRA,F,B,0,0.0,False
1007331,MEX,F,A,0,0.0,False
1007332,USA,M,B,0,0.0,False
1007333,BRA,F,B,0,0.0,False
1007334,USA,M,A,0,0.0,False
1007335,BRA,F,B,0,0.0,False
1007336,DEU,M,A,0,0.0,False
1007337,USA,M,A,0,0.0,False
1007338,MEX,F,A,0,0.0,False
1007339,BRA,F,B,0,0.0,False
1007340,BRA,M,A,0,0.0,False
1007341,CAN,F,B,0,0.0,False
1007342,USA,M,A,0,0.0,False
1007343,UNK,M,B,0,0.0,False
1007344,FRA,F,B,0,0.0,False
1007345,UNK,F,A,0,0.0,False
1007346,USA,M,B,0,0.0,False
1007347,BRA,M,B,0,0.0,False
1007348,USA,M,B,0,0.0,False
1007349,USA,U,A,0,0.0,False
1007350,CAN,O,B,0,0.0,False
1007351,BRA,O,B,1,85.45,True
1007352,MEX,M,B,0,0.0,False
1007353,FRA,F,B,0,0.0,False
1007354,USA,F,A,0,0.0,False
1007355,FRA,M,A,0,0.0,False
1007356,BRA,M,B,0,0.0,False
1007357,USA,F,B,0,0.0,False
1007358,USA,M,B,0,0.0,False
1007359,DEU,F,A,0,0.0,False
1007360,ESP,F,B,0,0.0,False
1007361,MEX,M,B,0,0.0,False
1007362,MEX,F,A,0,0.0,False
1007363,BRA,M,A,0,0.0,False
1007364,USA,F,B,0,0.0,False
1007365,USA,U,B,0,0.0,False
1007366,BRA,F,A,0,0.0,False
1007367,USA,M,A,0,0.0,False
1007368,USA,F,A,0,0.0,False
1007369,MEX,F,B,0,0.0,False
1007370,FRA,U,B,0,0.0,False
1007371,TUR,M,A,0,0.0,False
1007372,BRA,F,A,0,0.0,False
1007373,USA,M,A,0,0.0,False
1007374,USA,M,A,0,0.0,False
1007375,CAN,F,B,0,0.0,False
1007376,TUR,F,A,0,0.0,False
1007377,MEX,M,B,0,0.0,False
1007378,USA,M,A,0,0.0,False
1007379,USA,M,B,0,0.0,False
1007380,BRA,M,A,0,0.0,False
1007381,CAN,M,A,0,0.0,False
1007382,DEU,U,B,0,0.0,False
1007384,USA,F,A,0,0.0,False
1007385,MEX,U,A,0,0.0,False
1007386,ESP,F,A,0,0.0,False
1007387,BRA,U,B,0,0.0,False
1007388,TUR,F,B,1,15.07,True
1007389,USA,F,B,0,0.0,False
1007390,BRA,M,B,0,0.0,False
1007391,MEX,F,A,0,0.0,False
1007392,DEU,M,B,0,0.0,False
1007393,BRA,M,A,0,0.0,False
1007394,MEX,U,A,0,0.0,False
1007395,TUR,U,B,0,0.0,False
1007396,DEU,F,A,0,0.0,False
1007397,BRA,M,A,0,0.0,False
1007398,USA,M,B,0,0.0,False
1007399,BRA,F,A,0,0.0,False
1007400,ESP,U,A,0,0.0,False
1007401,USA,F,B,0,0.0,False
1007402,BRA,M,B,0,0.0,False
1007403,USA,M,B,1,96.62,True
1007404,BRA,U,A,0,0.0,False
1007405,BRA,U,A,0,0.0,False
1007406,USA,F,A,0,0.0,False
1007407,USA,F,B,0,0.0,False
1007408,BRA,M,B,0,0.0,False
1007409,BRA,M,A,0,0.0,False
1007410,USA,M,A,0,0.0,False
1007411,MEX,F,A,0,0.0,False
1007412,BRA,M,B,0,0.0,False
1007413,DEU,F,B,0,0.0,False
1007414,AUS,M,B,0,0.0,False
1007415,BRA,M,A,0,0.0,False
1007416,BRA,M,B,0,0.0,False
1007417,GBR,F,B,0,0.0,False
1007418,MEX,F,B,0,0.0,False
1007419,GBR,F,B,0,0.0,False
1007420,USA,M,A,0,0.0,False
1007421,BRA,U,B,0,0.0,False
1007422,TUR,M,B,0,0.0,False
1007423,MEX,M,A,0,0.0,False
1007424,BRA,F,A,0,0.0,False
1007425,BRA,U,A,0,0.0,False
1007426,TUR,F,A,0,0.0,False
1007427,ESP,M,A,0,0.0,False
1007428,GBR,M,B,0,0.0,False
1007429,FRA,U,B,0,0.0,False
1007430,USA,F,A,0,0.0,False
1007431,GBR,F,B,0,0.0,False
1007432,MEX,F,A,0,0.0,False
1007433,USA,O,B,0,0.0,False
1007434,UNK,M,B,0,0.0,False
1007435,USA,F,A,0,0.0,False
1007436,USA,M,A,0,0.0,False
1007437,USA,U,A,0,0.0,False
1007438,MEX,F,A,0,0.0,False
1007439,USA,M,A,0,0.0,False
1007440,FRA,F,B,0,0.0,False
1007441,MEX,M,B,0,0.0,False
1007442,DEU,F,B,0,0.0,False
1007443,MEX,F,A,0,0.0,False
1007444,BRA,F,B,0,0.0,False
1007445,USA,F,B,0,0.0,False
1007446,MEX,M,B,0,0.0,False
1007447,MEX,O,B,0,0.0,False
1007448,USA,F,A,0,0.0,False
1007449,USA,M,A,0,0.0,False
1007450,TUR,M,B,0,0.0,False
1007451,DEU,F,A,0,0.0,False
1007452,TUR,F,B,0,0.0,False
1007453,USA,O,A,0,0.0,False
1007454,FRA,U,A,0,0.0,False
1007455,MEX,M,A,0,0.0,False
1007456,BRA,M,A,0,0.0,False
1007457,USA,U,A,0,0.0,False
1007458,ESP,O,B,0,0.0,False
1007459,USA,M,B,0,0.0,False
1007460,USA,F,B,0,0.0,False
1007461,FRA,M,A,0,0.0,False
1007462,MEX,F,A,0,0.0,False
1007463,USA,U,B,0,0.0,False
1007464,UNK,F,A,0,0.0,False
1007465,TUR,M,A,0,0.0,False
1007466,BRA,F,A,0,0.0,False
1007467,BRA,M,B,1,70.83,True
1007468,MEX,U,A,0,0.0,False
1007469,MEX,F,A,0,0.0,False
1007470,ESP,F,A,0,0.0,False
1007471,USA,U,A,0,0.0,False
1007472,USA,F,A,0,0.0,False
1007473,BRA,M,A,0,0.0,False
1007474,CAN,M,A,0,0.0,False
1007475,GBR,M,B,0,0.0,False
1007476,BRA,F,A,0,0.0,False
1007477,USA,M,B,0,0.0,False
1007478,USA,U,B,0,0.0,False
1007479,MEX,M,B,0,0.0,False
1007480,BRA,F,B,0,0.0,False
1007481,DEU,M,B,0,0.0,False
1007482,GBR,M,B,0,0.0,False
1007483,MEX,M,B,0,0.0,False
1007484,FRA,M,A,0,0.0,False
1007485,BRA,U,A,0,0.0,False
1007486,ESP,F,A,0,0.0,False
1007487,TUR,M,B,0,0.0,False
1007488,MEX,F,B,0,0.0,False
1007489,FRA,F,B,0,0.0,False
1007491,MEX,U,B,0,0.0,False
1007492,CAN,M,B,0,0.0,False
1007493,USA,F,B,0,0.0,False
1007494,USA,M,B,0,0.0,False
1007495,FRA,F,B,0,0.0,False
1007496,MEX,F,A,0,0.0,False
1007497,MEX,F,B,0,0.0,False
1007498,MEX,M,A,0,0.0,False
1007499,UNK,U,B,0,0.0,False
1007500,BRA,O,A,0,0.0,False
1007501,FRA,M,B,0,0.0,False
1007502,DEU,F,A,1,156.73,True
1007503,MEX,M,A,0,0.0,False
1007504,AUS,M,A,0,0.0,False
1007505,USA,F,A,0,0.0,False
1007506,MEX,F,A,0,0.0,False
1007507,MEX,F,A,0,0.0,False
1007508,USA,F,A,0,0.0,False
1007509,GBR,F,A,0,0.0,False
1007510,BRA,M,A,0,0.0,False
1007511,MEX,M,A,0,0.0,False
1007512,BRA,M,A,0,0.0,False
1007513,BRA,M,B,0,0.0,False
1007514,FRA,M,B,0,0.0,False
1007515,USA,F,A,0,0.0,False
1007516,MEX,F,A,0,0.0,False
1007517,BRA,U,A,0,0.0,False
1007518,USA,F,B,0,0.0,False
1007519,BRA,F,A,0,0.0,False
1007520,USA,F,B,0,0.0,False
1007521,DEU,F,B,0,0.0,False
1007523,ESP,F,B,0,0.0,False
1007524,FRA,F,B,0,0.0,False
1007525,ESP,M,A,0,0.0,False
1007526,BRA,F,A,0,0.0,False
1007527,USA,M,B,0,0.0,False
1007528,MEX,M,A,0,0.0,False
1007529,USA,M,A,0,0.0,False
1007530,DEU,M,B,1,20.44,True
1007531,BRA,M,B,0,0.0,False
1007532,CAN,M,B,0,0.0,False
1007533,USA,F,A,0,0.0,False
1007534,USA,M,A,0,0.0,False
1007535,FRA,O,A,0,0.0,False
1007536,USA,M,B,1,71.01,True
1007537,GBR,U,B,0,0.0,False
1007538,TUR,M,B,0,0.0,False
1007539,USA,U,B,0,0.0,False
1007540,BRA,F,B,0,0.0,False
1007541,BRA,F,A,0,0.0,False
1007542,MEX,O,A,0,0.0,False
1007543,GBR,M,B,0,0.0,False
1007544,BRA,M,A,0,0.0,False
1007545,TUR,M,A,0,0.0,False
1007546,USA,U,A,0,0.0,False
1007547,USA,F,B,0,0.0,False
1007548,BRA,M,B,0,0.0,False
1007549,AUS,F,A,0,0.0,False
1007550,BRA,M,A,0,0.0,False
1007551,USA,O,B,0,0.0,False
1007552,USA,U,B,1,91.24,True
1007553,TUR,F,A,0,0.0,False
1007554,FRA,U,A,0,0.0,False
1007555,ESP,F,B,0,0.0,False
1007556,USA,M,B,0,0.0,False
1007557,USA,M,B,0,0.0,False
1007558,FRA,U,A,0,0.0,False
1007559,GBR,M,B,0,0.0,False
1007560,AUS,F,A,0,0.0,False
1007561,TUR,F,B,0,0.0,False
1007562,BRA,M,A,0,0.0,False
1007563,USA,M,B,0,0.0,False
1007564,USA,M,B,0,0.0,False
1007565,FRA,F,B,0,0.0,False
1007566,USA,U,B,1,41.8,True
1007567,GBR,F,B,0,0.0,False
1007568,BRA,M,A,0,0.0,False
1007569,BRA,M,B,0,0.0,False
1007570,AUS,F,B,0,0.0,False
1007571,BRA,U,A,0,0.0,False
1007572,BRA,F,B,0,0.0,False
1007573,TUR,F,B,0,0.0,False
1007574,BRA,M,A,0,0.0,False
1007576,USA,F,A,0,0.0,False
1007577,GBR,M,A,0,0.0,False
1007578,BRA,M,A,0,0.0,False
1007579,USA,F,B,0,0.0,False
1007580,DEU,F,B,0,0.0,False
1007581,BRA,U,A,0,0.0,False
1007582,GBR,M,B,0,0.0,False
1007583,USA,M,A,0,0.0,False
1007584,BRA,F,A,0,0.0,False
1007585,USA,F,A,0,0.0,False
1007586,FRA,M,B,0,0.0,False
1007587,BRA,F,B,0,0.0,False
1007588,USA,M,A,0,0.0,False
1007589,MEX,M,A,0,0.0,False
1007590,BRA,F,B,0,0.0,False
1007591,USA,F,A,0,0.0,False
1007592,MEX,M,B,0,0.0,False
1007593,MEX,M,A,0,0.0,False
1007594,USA,O,B,0,0.0,False
1007595,USA,U,A,0,0.0,False
1007596,AUS,F,B,0,0.0,False
1007597,USA,F,B,0,0.0,False
1007598,USA,F,B,0,0.0,False
1007599,USA,U,A,0,0.0,False
1007600,AUS,M,A,0,0.0,False
1007601,CAN,M,B,0,0.0,False
1007602,BRA,O,A,0,0.0,False
1007603,USA,F,B,0,0.0,False
1007604,BRA,M,B,0,0.0,False
1007605,TUR,F,A,0,0.0,False
1007606,DEU,M,B,0,0.0,False
1007607,USA,F,B,0,0.0,False
1007608,MEX,M,A,0,0.0,False
1007609,GBR,F,A,0,0.0,False
1007610,USA,F,A,0,0.0,False
1007611,GBR,M,A,0,0.0,False
1007612,DEU,M,A,0,0.0,False
1007613,BRA,M,A,0,0.0,False
1007614,TUR,M,B,0,0.0,False
1007615,BRA,O,B,0,0.0,False
1007616,AUS,F,A,1,136.76,True
1007617,BRA,M,A,0,0.0,False
1007618,ESP,M,A,0,0.0,False
1007619,FRA,F,B,2,104.65083020528093,True
1007620,FRA,F,A,0,0.0,False
1007621,GBR,U,A,0,0.0,False
1007622,BRA,F,A,0,0.0,False
1007623,USA,M,B,0,0.0,False
1007624,USA,M,A,0,0.0,False
1007625,USA,F,A,2,103.38167999194896,True
1007626,USA,F,A,0,0.0,False
1007627,GBR,F,A,0,0.0,False
1007628,MEX,M,A,0,0.0,False
1007629,GBR,F,A,0,0.0,False
1007630,USA,M,A,0,0.0,False
1007631,MEX,F,B,0,0.0,False
1007632,DEU,M,B,0,0.0,False
1007633,GBR,M,A,0,0.0,False
1007634,AUS,F,B,0,0.0,False
1007635,MEX,U,B,0,0.0,False
1007636,USA,U,B,0,0.0,False
1007637,MEX,F,A,0,0.0,False
1007638,FRA,F,B,0,0.0,False
1007639,TUR,F,B,0,0.0,False
1007640,BRA,F,A,0,0.0,False
1007641,USA,F,B,0,0.0,False
1007642,USA,M,A,0,0.0,False
1007643,USA,M,B,0,0.0,False
1007644,CAN,F,B,0,0.0,False
1007645,BRA,M,B,0,0.0,False
1007646,AUS,M,A,0,0.0,False
1007647,USA,M,A,0,0.0,False
1007648,USA,M,B,0,0.0,False
1007649,GBR,F,A,0,0.0,False
1007650,MEX,F,A,0,0.0,False
1007651,BRA,F,A,1,54.81704500186865,True
1007652,BRA,U,B,0,0.0,False
1007653,DEU,F,B,0,0.0,False
1007654,MEX,U,B,1,40.53,True
1007655,GBR,F,B,0,0.0,False
1007656,BRA,F,B,0,0.0,False
1007657,TUR,F,A,0,0.0,False
1007658,GBR,M,B,0,0.0,False
1007659,BRA,M,A,0,0.0,False
1007660,DEU,M,B,0,0.0,False
1007661,TUR,F,A,0,0.0,False
1007662,TUR,M,B,0,0.0,False
1007663,USA,F,B,0,0.0,False
1007664,MEX,F,A,0,0.0,False
1007665,USA,M,A,0,0.0,False
1007666,USA,F,B,0,0.0,False
1007667,USA,F,A,0,0.0,False
1007668,DEU,M,A,0,0.0,False
1007669,BRA,M,B,0,0.0,False
1007670,USA,F,A,0,0.0,False
1007671,BRA,F,B,0,0.0,False
1007672,BRA,M,B,0,0.0,False
1007673,CAN,M,A,0,0.0,False
1007674,USA,F,B,1,86.18,True
1007675,CAN,M,A,0,0.0,False
1007676,USA,F,A,0,0.0,False
1007677,USA,F,A,0,0.0,False
1007678,ESP,F,A,0,0.0,False
1007679,BRA,M,A,1,55.15,True
1007680,DEU,F,B,0,0.0,False
1007681,MEX,F,B,0,0.0,False
1007682,USA,F,A,0,0.0,False
1007683,BRA,M,B,0,0.0,False
1007684,BRA,F,B,0,0.0,False
1007685,USA,F,B,0,0.0,False
1007686,BRA,F,B,0,0.0,False
1007687,TUR,M,A,0,0.0,False
1007688,USA,F,A,1,95.57,True
1007689,MEX,F,A,0,0.0,False
1007690,BRA,F,B,1,36.37,True
1007691,ESP,U,A,0,0.0,False
1007692,USA,F,A,0,0.0,False
1007693,BRA,F,B,0,0.0,False
1007694,USA,M,A,0,0.0,False
1007695,USA,M,A,0,0.0,False
1007696,BRA,F,A,1,49.89,True
1007697,TUR,F,A,0,0.0,False
1007698,USA,F,B,0,0.0,False
1007699,BRA,F,A,0,0.0,False
1007700,FRA,F,A,0,0.0,False
1007701,FRA,U,B,0,0.0,False
1007702,BRA,M,A,0,0.0,False
1007703,ESP,F,A,0,0.0,False
1007704,USA,F,A,0,0.0,False
1007705,BRA,F,B,0,0.0,False
1007706,UNK,F,A,0,0.0,False
1007707,MEX,M,B,0,0.0,False
1007708,CAN,U,A,0,0.0,False
1007709,MEX,M,B,0,0.0,False
1007710,USA,F,B,0,0.0,False
1007711,DEU,M,A,0,0.0,False
1007713,BRA,F,A,0,0.0,False
1007714,TUR,M,A,0,0.0,False
1007716,MEX,M,B,0,0.0,False
1007717,FRA,M,B,0,0.0,False
1007718,USA,F,A,0,0.0,False
1007719,USA,M,B,0,0.0,False
1007720,FRA,M,A,0,0.0,False
1007721,BRA,U,B,0,0.0,False
1007722,FRA,M,A,0,0.0,False
1007723,TUR,M,B,0,0.0,False
1007724,GBR,O,A,0,0.0,False
1007725,FRA,F,A,0,0.0,False
1007726,BRA,F,B,0,0.0,False
1007727,GBR,F,A,0,0.0,False
1007728,BRA,F,B,0,0.0,False
1007729,BRA,F,B,0,0.0,False
1007730,BRA,M,A,0,0.0,False
1007731,USA,F,A,0,0.0,False
1007732,DEU,F,B,0,0.0,False
1007733,AUS,O,A,0,0.0,False
1007734,BRA,M,B,0,0.0,False
1007735,USA,F,A,0,0.0,False
1007736,USA,F,A,0,0.0,False
1007737,BRA,U,A,0,0.0,False
1007738,USA,O,B,0,0.0,False
1007739,BRA,U,B,0,0.0,False
1007740,ESP,M,B,0,0.0,False
1007741,UNK,M,B,0,0.0,False
1007742,USA,M,A,0,0.0,False
1007743,MEX,M,B,0,0.0,False
1007744,USA,F,A,0,0.0,False
1007745,FRA,F,B,0,0.0,False
1007746,DEU,M,A,0,0.0,False
1007747,USA,F,B,0,0.0,False
1007748,USA,M,A,0,0.0,False
1007749,TUR,M,B,0,0.0,False
1007750,USA,U,B,0,0.0,False
1007751,BRA,F,B,0,0.0,False
1007752,USA,M,A,0,0.0,False
1007753,AUS,F,A,0,0.0,False
1007754,USA,U,B,0,0.0,False
1007755,BRA,M,B,0,0.0,False
1007756,FRA,M,B,0,0.0,False
1007757,MEX,F,B,0,0.0,False
1007758,USA,F,A,0,0.0,False
1007759,DEU,F,A,0,0.0,False
1007760,BRA,M,A,0,0.0,False
1007761,BRA,M,A,0,0.0,False
1007762,AUS,F,B,0,0.0,False
1007763,USA,M,A,0,0.0,False
1007764,USA,M,A,0,0.0,False
1007765,GBR,M,B,0,0.0,False
1007766,ESP,F,A,0,0.0,False
1007767,UNK,F,A,0,0.0,False
1007768,DEU,M,B,0,0.0,False
1007769,USA,O,B,0,0.0,False
1007770,MEX,M,B,0,0.0,False
1007771,USA,M,A,0,0.0,False
1007772,BRA,M,A,0,0.0,False
1007773,FRA,M,B,0,0.0,False
1007774,DEU,F,A,0,0.0,False
1007775,FRA,F,B,0,0.0,False
1007776,USA,M,A,0,0.0,False
1007777,MEX,M,A,0,0.0,False
1007778,GBR,M,B,1,101.27,True
1007779,USA,U,A,1,26.13,True
1007780,USA,F,A,0,0.0,False
1007781,MEX,M,B,0,0.0,False
1007782,USA,M,A,1,111.73,True
1007783,USA,O,B,0,0.0,False
1007784,BRA,F,A,0,0.0,False
1007785,FRA,U,A,0,0.0,False
1007786,BRA,F,B,0,0.0,False
1007787,FRA,F,B,0,0.0,False
1007788,TUR,F,A,0,0.0,False
1007789,FRA,M,A,0,0.0,False
1007790,USA,F,A,0,0.0,False
1007791,BRA,M,B,0,0.0,False
1007792,MEX,M,A,0,0.0,False
1007793,ESP,M,A,0,0.0,False
1007794,AUS,M,B,0,0.0,False
1007795,USA,M,A,0,0.0,False
1007796,ESP,M,B,0,0.0,False
1007797,BRA,F,B,0,0.0,False
1007798,CAN,M,A,0,0.0,False
1007799,BRA,F,A,0,0.0,False
1007800,AUS,F,A,0,0.0,False
1007801,TUR,M,A,0,0.0,False
1007802,USA,U,B,0,0.0,False
1007803,USA,M,A,0,0.0,False
1007804,DEU,M,B,0,0.0,False
1007805,FRA,F,A,0,0.0,False
1007806,GBR,F,A,0,0.0,False
1007807,UNK,M,B,0,0.0,False
1007808,MEX,M,B,0,0.0,False
1007809,BRA,M,A,0,0.0,False
1007810,GBR,F,A,0,0.0,False
1007811,USA,F,B,0,0.0,False
1007812,USA,U,A,0,0.0,False
1007813,BRA,F,A,0,0.0,False
1007814,TUR,F,A,0,0.0,False
1007815,TUR,F,B,0,0.0,False
1007816,USA,M,B,0,0.0,False
1007817,USA,M,A,0,0.0,False
1007818,GBR,M,A,0,0.0,False
1007819,GBR,M,A,0,0.0,False
1007820,USA,U,B,0,0.0,False
1007821,TUR,M,A,0,0.0,False
1007822,BRA,F,B,0,0.0,False
1007823,DEU,M,B,0,0.0,False
1007824,DEU,M,A,0,0.0,False
1007825,BRA,M,B,0,0.0,False
1007826,BRA,M,B,0,0.0,False
1007827,CAN,M,A,0,0.0,False
1007828,MEX,F,A,0,0.0,False
1007829,ESP,M,A,0,0.0,False
1007830,BRA,F,B,0,0.0,False
1007831,FRA,M,B,0,0.0,False
1007832,USA,F,A,0,0.0,False
1007833,CAN,F,B,0,0.0,False
1007834,USA,M,A,0,0.0,False
1007835,FRA,U,A,0,0.0,False
1007836,USA,M,B,0,0.0,False
1007837,USA,M,B,0,0.0,False
1007838,MEX,F,A,1,80.61,True
1007839,MEX,M,B,0,0.0,False
1007840,GBR,F,A,0,0.0,False
1007841,ESP,M,B,0,0.0,False
1007842,MEX,F,A,0,0.0,False
1007843,CAN,F,A,0,0.0,False
1007844,BRA,F,B,0,0.0,False
1007845,UNK,F,B,0,0.0,False
1007846,USA,F,B,0,0.0,False
1007847,USA,M,B,0,0.0,False
1007848,USA,M,A,0,0.0,False
1007849,MEX,U,B,0,0.0,False
1007850,CAN,O,A,0,0.0,False
1007851,MEX,F,A,0,0.0,False
1007852,BRA,M,B,0,0.0,False
1007853,TUR,F,A,0,0.0,False
1007854,MEX,F,A,0,0.0,False
1007855,TUR,F,B,0,0.0,False
1007856,USA,M,B,0,0.0,False
1007857,DEU,F,B,0,0.0,False
1007858,USA,F,B,1,33.42,True
1007859,BRA,F,A,0,0.0,False
1007860,MEX,M,B,0,0.0,False
1007861,BRA,M,B,0,0.0,False
1007862,USA,F,A,0,0.0,False
1007863,USA,F,B,0,0.0,False
1007864,USA,M,A,0,0.0,False
1007865,USA,M,A,0,0.0,False
1007866,GBR,M,A,0,0.0,False
1007867,MEX,M,B,0,0.0,False
1007868,GBR,M,B,0,0.0,False
1007869,BRA,M,A,0,0.0,False
1007870,BRA,M,A,0,0.0,False
1007871,BRA,M,A,0,0.0,False
1007872,BRA,M,A,0,0.0,False
1007873,UNK,M,A,0,0.0,False
1007874,USA,F,B,0,0.0,False
1007875,BRA,F,A,0,0.0,False
1007876,USA,O,B,0,0.0,False
1007877,USA,F,B,0,0.0,False
1007878,BRA,M,B,1,177.72,True
1007879,FRA,M,B,0,0.0,False
1007880,BRA,M,A,0,0.0,False
1007881,FRA,M,A,0,0.0,False
1007882,ESP,M,B,0,0.0,False
1007883,MEX,U,B,0,0.0,False
1007884,CAN,M,A,0,0.0,False
1007885,BRA,U,A,0,0.0,False
1007886,USA,U,B,0,0.0,False
1007887,MEX,F,A,0,0.0,False
1007888,ESP,M,A,0,0.0,False
1007889,GBR,U,A,0,0.0,False
1007890,BRA,M,A,0,0.0,False
1007891,MEX,F,B,1,16.9,True
1007892,ESP,F,B,0,0.0,False
1007893,TUR,U,A,0,0.0,False
1007894,MEX,U,A,0,0.0,False
1007895,USA,F,B,0,0.0,False
1007896,USA,F,A,0,0.0,False
1007897,DEU,M,A,0,0.0,False
1007898,FRA,U,A,0,0.0,False
1007899,BRA,M,B,0,0.0,False
1007900,BRA,M,B,0,0.0,False
1007901,USA,F,A,1,47.3,True
1007902,CAN,M,B,0,0.0,False
1007903,USA,F,A,0,0.0,False
1007904,BRA,F,B,0,0.0,False
1007905,USA,M,B,0,0.0,False
1007906,MEX,F,A,0,0.0,False
1007907,FRA,U,B,0,0.0,False
1007908,FRA,F,A,1,52.27,True
1007909,USA,M,B,0,0.0,False
1007910,USA,M,A,0,0.0,False
1007911,USA,F,A,0,0.0,False
1007912,USA,F,A,0,0.0,False
1007913,BRA,F,B,0,0.0,False
1007914,BRA,M,B,0,0.0,False
1007915,BRA,M,A,0,0.0,False
1007916,ESP,F,B,0,0.0,False
1007917,TUR,M,A,0,0.0,False
1007918,USA,O,A,0,0.0,False
1007919,FRA,F,A,0,0.0,False
1007920,FRA,F,A,0,0.0,False
1007921,USA,M,B,0,0.0,False
1007922,USA,M,B,0,0.0,False
1007923,AUS,U,A,0,0.0,False
1007924,DEU,M,A,0,0.0,False
1007925,BRA,F,A,0,0.0,False
1007926,TUR,F,A,0,0.0,False
1007927,GBR,F,B,0,0.0,False
1007928,USA,M,B,0,0.0,False
1007929,GBR,U,B,0,0.0,False
1007930,USA,M,B,1,81.66,True
1007931,USA,M,B,0,0.0,False
1007932,DEU,F,B,1,36.34,True
1007933,BRA,F,B,0,0.0,False
1007934,TUR,O,A,0,0.0,False
1007935,TUR,O,B,0,0.0,False
1007936,USA,F,B,1,55.27,True
1007937,BRA,M,B,1,70.07,True
1007938,BRA,M,B,0,0.0,False
1007939,TUR,M,A,0,0.0,False
1007940,BRA,M,B,0,0.0,False
1007941,TUR,M,A,0,0.0,False
1007942,USA,U,B,0,0.0,False
1007943,USA,M,A,0,0.0,False
1007944,BRA,F,B,0,0.0,False
1007945,MEX,M,B,0,0.0,False
1007946,MEX,F,B,0,0.0,False
1007947,USA,F,A,0,0.0,False
1007948,GBR,M,A,0,0.0,False
1007949,TUR,M,A,0,0.0,False
1007950,DEU,F,A,0,0.0,False
1007951,BRA,U,B,0,0.0,False
1007952,GBR,M,A,0,0.0,False
1007953,GBR,M,A,0,0.0,False
1007954,TUR,M,B,0,0.0,False
1007955,USA,F,B,0,0.0,False
1007956,MEX,F,A,0,0.0,False
1007957,TUR,F,A,0,0.0,False
1007958,BRA,O,B,0,0.0,False
1007959,BRA,F,A,0,0.0,False
1007960,MEX,F,B,0,0.0,False
1007961,TUR,F,B,0,0.0,False
1007962,USA,M,B,0,0.0,False
1007963,UNK,M,B,0,0.0,False
1007964,TUR,M,A,0,0.0,False
1007965,BRA,F,B,0,0.0,False
1007966,TUR,F,A,0,0.0,False
1007967,USA,M,A,0,0.0,False
1007968,USA,M,A,0,0.0,False
1007969,USA,F,B,0,0.0,False
1007970,USA,U,A,0,0.0,False
1007971,USA,F,A,0,0.0,False
1007972,USA,M,A,0,0.0,False
1007973,DEU,F,A,0,0.0,False
1007974,TUR,U,B,0,0.0,False
1007975,BRA,M,B,0,0.0,False
1007976,USA,U,B,0,0.0,False
1007977,MEX,M,A,0,0.0,False
1007978,USA,M,A,0,0.0,False
1007979,MEX,F,B,0,0.0,False
1007980,USA,F,A,0,0.0,False
1007981,DEU,F,B,0,0.0,False
1007982,BRA,F,A,0,0.0,False
1007983,BRA,M,A,0,0.0,False
1007984,USA,F,A,1,58.7,True
1007985,USA,U,B,0,0.0,False
1007986,UNK,F,A,0,0.0,False
1007987,TUR,F,B,0,0.0,False
1007988,USA,M,A,0,0.0,False
1007989,MEX,U,B,0,0.0,False
1007990,BRA,F,B,0,0.0,False
1007991,MEX,F,B,0,0.0,False
1007992,BRA,M,A,0,0.0,False
1007993,BRA,M,B,0,0.0,False
1007994,TUR,U,A,0,0.0,False
1007995,USA,F,A,0,0.0,False
1007996,USA,F,B,0,0.0,False
1007997,USA,F,A,0,0.0,False
1007998,USA,F,A,0,0.0,False
1007999,BRA,M,B,0,0.0,False
1008000,USA,F,B,0,0.0,False
1008001,USA,U,A,0,0.0,False
1008002,GBR,F,B,0,0.0,False
1008003,USA,F,B,0,0.0,False
1008004,BRA,M,A,0,0.0,False
1008005,MEX,F,B,0,0.0,False
1008006,AUS,F,B,0,0.0,False
1008008,GBR,M,A,0,0.0,False
1008009,TUR,U,A,0,0.0,False
1008010,ESP,F,B,0,0.0,False
1008011,USA,F,B,0,0.0,False
1008012,USA,M,A,1,23.95,True
1008013,USA,F,B,0,0.0,False
1008014,FRA,F,A,0,0.0,False
1008015,BRA,F,B,0,0.0,False
1008016,USA,M,B,0,0.0,False
1008017,MEX,M,B,0,0.0,False
1008018,GBR,U,B,0,0.0,False
1008019,TUR,M,B,0,0.0,False
1008020,USA,F,B,0,0.0,False
1008021,BRA,M,B,0,0.0,False
1008022,TUR,U,B,0,0.0,False
1008023,BRA,M,A,0,0.0,False
1008024,FRA,F,B,0,0.0,False
1008025,BRA,M,B,0,0.0,False
1008026,USA,F,B,0,0.0,False
1008027,TUR,F,A,0,0.0,False
1008028,USA,M,A,0,0.0,False
1008029,GBR,M,A,0,0.0,False
1008030,BRA,M,B,0,0.0,False
